-0.5968080853,0.4169791991,-0.6447027816,-0.6271702274,-0.5693758975,-0.8730053054,-0.5265395827,1.3262096431,-0.911914227,-2.1946008596,-0.9850552917,1.1648072578,0.8404353321
-0.5371325864,0.4131556062,-0.6447027816,-0.6257558299,-0.5350018852,-1.0421349256,-0.4867774426,1.55901828,-0.8978237505,-2.418019085,-1.0752567843,1.0785442221,0.1566721075
-0.5190394831,0.4182537301,-0.6447027816,-0.6285846249,-0.5292728831,-0.9716252086,-0.4021891163,1.0832420837,-0.8164832725,-2.0402163555,-0.9745786311,1.1118674065,0.9414458084
-0.3885786851,0.4120403916,-0.6447027816,-0.8909553639,-0.3343020069,-0.1915675419,-0.6182550851,1.5611347222,-0.7511546997,-2.0741056369,-0.553212452,0.9799578957,0.0168114479
-0.5034857626,0.4243077521,-0.6447027816,-0.7756819664,-0.476418219,-0.7858637282,-0.6604554696,1.8417749519,-0.8984642267,-2.3314131437,-1.0029422733,0.9891374898,-0.0919690651
-0.447936761,0.4493204221,-0.6447027816,-0.6908181155,-0.4544262434,-0.6422675271,-0.121978563,0.9177363073,-0.8299332728,-1.9561207313,-0.7861265043,1.1415439027,0.0401215578
-0.3631848558,0.4168198827,-0.6447027816,-0.9362160843,-0.1450601327,-0.0177528906,-0.5910592817,1.4603920757,-0.6217785065,-2.076615954,-0.4619888462,0.85068909,-0.029808772
-0.4215906631,0.4129962899,-0.6447027816,-0.9475312644,0.1151474442,-0.4855532391,-1.0773952688,2.0449533987,-0.8158427963,-2.552321052,-0.7325933239,0.9334311855,-0.2939900178
-0.2857336764,0.4160233009,-0.6447027816,-0.806091513,-0.2099272205,0.8538971328,-0.0638358109,0.7717017986,-0.6614880311,-1.8243290814,-0.7438365694,0.2859554265,-0.7213420332
0.2643601506,0.3862311398,-0.6447027816,-0.9786480098,0.0061115988,1.1094655755,-0.2592704806,1.2813410694,0.1615238912,-1.9448243041,-0.2257529259,-0.8176078403,-0.7058019599
0.3224485351,0.3752383103,-0.6447027816,-1.0055215625,-0.2801536972,0.0572076059,-1.5483515602,2.0165930738,-0.2957761186,-2.4732460621,-0.5410748574,-1.3540482341,-0.1774394682
-0.0419529152,0.3819295978,-0.6447027816,-0.8138706993,-0.3221047767,0.2588981918,0.2634516158,1.1268407921,-0.6480380308,-1.9762032684,-0.5611338295,-1.3283956696,-0.1308192483
0.1992884631,0.3709367683,-0.6447027816,-0.9425808731,0.6102441052,1.0178732189,-0.2902174293,1.3981686763,-0.202907069,-2.0753607954,0.1747876962,-0.6172914907,-0.7291120698
-0.1978075425,0.376831474,-0.6447027816,-0.8464018421,-0.3315299091,-0.4539292796,-0.7311645584,2.0064341515,-0.9471404182,-2.3050548137,-0.7134287008,1.0047302252,0.6151042694
-0.3977839482,0.4104472279,-0.6447027816,-0.7106196807,-0.4961925164,-0.7935940294,-0.4192568273,1.611082757,-0.8946213694,-2.175773481,-0.8450257792,1.0223349263,0.7627349656
-0.369850736,0.4101285952,-0.6447027816,-0.9121713266,-0.4544262434,-0.4504155064,-0.691214861,1.7418788822,-0.8228880346,-2.175773481,-0.708573663,1.3265190127,0.2887627304
-0.5222137117,0.3962680711,-0.6447027816,-0.7424436248,-0.5610596042,-0.9845090439,-0.5653639365,1.9446340406,-0.9375332751,-2.4242948779,-1.0508538309,1.0414486019,1.0890765046
-0.3993710625,0.4021627767,-0.6447027816,-0.7007188981,-0.5161516204,-0.8500486533,-0.1201029903,0.9973145323,-0.8062356533,-1.8858318514,-1.0490651328,0.8496831071,1.5008884467
-0.2314543663,0.3773094231,-0.6447027816,-0.8867121713,-0.4886154492,-0.1130932721,-0.2270106311,0.9922350711,-0.4065785019,-1.9172108156,-0.8901265255,0.861000415,0.187752254
-0.2476429325,0.3561203459,-0.6447027816,-0.9645040346,-0.3424334937,-0.0325107384,-0.6885890593,1.657221196,-0.1459046868,-2.4506532078,-0.8677677986,0.528397311,-0.3794604209
-0.3949271424,0.3677504409,-0.6447027816,-0.7516372087,-0.522435042,-0.8345880509,0.4009310907,0.0940170208,-0.4450070741,-1.3661962034,-1.066696586,0.8671620604,0.972525955
-0.3000177054,0.3580321424,-0.6447027816,-0.858424221,0.6228109484,1.4135240895,-0.3832458325,0.1037526547,-0.3835213585,-1.4051061191,-0.5593451314,0.578822205,-0.6436416668
0.2761047967,0.3502256403,-0.6447027816,-0.9637968359,1.9153477334,1.0316940604,-0.2210087987,1.1907573452,0.1058024614,-2.1180361868,0.0240259947,-0.1840900944,-1.2730146349
-0.1993946568,0.3593066733,-0.6447027816,-0.7947763329,-0.3204415181,-0.1248058497,0.6578845432,-0.1616491915,0.7405143797,-1.1553295636,-0.9101854976,0.6538936807,-0.247369798
-0.2079650742,0.3355685343,-0.6447027816,-0.6066614634,1.9094339249,2.0741134649,-0.3305422412,0.313280428,-0.1965023069,-1.3473688248,-0.3242590884,-0.2551376383,-1.1253839386
0.1154888264,0.3377989634,-0.6447027816,-1.0019855688,2.9129333161,1.4484275706,-0.3613016326,1.1132955623,0.5387643754,-1.9347830356,0.1105223268,-0.8304341226,-1.1953142684
-0.3149365801,0.7010402859,-0.6447027816,-0.8124563018,-0.3701544713,-0.1496365142,0.9733558623,-0.4300140566,1.0569096246,-0.5905082072,-0.9055859881,-0.8389849774,-0.5659413003
-0.225105909,0.3433750364,-0.6447027816,-0.8647890098,-0.2369089721,1.4976203965,-0.0938449733,0.4271450159,1.679452495,-0.9708212539,-0.62297168,-1.2119531462,-0.4260806408
-0.2187574517,0.3347719524,-0.6447027816,-0.951774457,-0.2821865689,0.4554352435,-0.4567682803,1.3668453324,1.0953381968,-1.5594906232,-0.6361313878,-1.4254730217,-0.2007495781
-0.3577886671,0.3384362289,-0.6447027816,-0.8053843142,-0.5204021703,-0.2274080293,0.7632917259,0.1829075913,0.4548619927,-0.7511685041,-0.9152960638,-1.4091257992,1.081306468
-0.4453973781,0.3170878354,-0.6447027816,-0.7820467552,-0.5582875064,0.2172014156,0.1004643529,0.5740261014,-0.1362975437,-0.8515811897,-0.8801609215,-1.1015465204,0.3120728403
-0.5257053632,0.3291958795,-0.6447027816,-0.8492306372,-0.3915920274,0.0960933634,-0.3050344532,1.0150926464,-0.5321118379,-1.2620180421,-0.9518366117,-0.6008185203,-0.4105405675
-0.7167939287,0.3760348921,-0.6447027816,-0.7297140472,-0.5102378118,-0.8020270853,0.1270974844,-0.5244073767,-0.5321118379,-0.9896486324,-1.1577924276,0.7006718866,1.3532577505
-0.6714024588,0.3967460202,-0.6447027816,-0.8195282894,-0.4858433514,-0.14448298,-0.3695541522,-0.2264123214,-0.4142642163,-1.4866914261,-0.9683181876,0.8779763768,0.6928046358
-0.6628320414,0.4028000422,-0.6447027816,-0.8959057552,-0.5111618444,-0.8879974047,-0.6403868423,1.7744720914,-0.6871070793,-1.9372933527,-1.0479152554,1.00208952,1.1823169444
-0.7215552717,0.400569613,-0.6447027816,-0.7841683515,-0.5398068546,-0.9772472458,0.0713929768,0.1257636531,-0.4738285033,-1.449036669,-1.1289177289,0.9268922965,2.7052441264
-0.6460086295,0.3726892484,-0.6447027816,-0.8258930782,-0.5741808669,-0.4946890496,-0.051832146,0.0152853726,-0.2208404027,-1.618483076,-0.9911879711,0.8730722101,1.0346862481
-0.4898365794,0.3526153858,-0.6447027816,-0.8414514508,-0.5215110094,-0.3902128576,-0.3787444582,0.8432375434,0.317800085,-2.1770286396,-0.9931044334,0.6757738092,0.2032923273
-0.7133022771,0.3511815385,-0.6447027816,-0.7247636559,-0.5082049401,-0.759861806,0.3193436806,-0.476575784,-0.1029927811,-1.233149395,-1.1155024927,0.9100420825,1.8893902789
-0.2597050014,0.3460834147,-0.6447027816,-0.8647890098,0.6910045535,1.5964745512,-0.321164378,-0.1794273056,0.8884643829,-1.3548997763,-0.6513353221,0.2635723065,-0.7990423996
-0.0771868534,0.3524560694,-0.6390418608,-1.0026927675,2.6362779591,1.2329161432,-0.3172256754,0.5524383914,0.9550739081,-1.9736929513,-0.0228634497,-1.1910790006,-1.2885547081
-0.6904478308,0.353571284,-0.6447027816,-0.7537588049,0.055085326,0.26920526,0.5425368255,-1.1030426617,-0.0338213511,-0.8427950797,-0.9638464422,0.5167027595,-0.224059688
-0.5739536389,0.3521374367,-0.6447027816,-0.907928134,0.1563592977,1.1202411469,-0.3421707916,-0.1976287081,0.0897905563,-1.3222656534,-0.5211436494,0.8089407987,-0.4493907507
-0.4063543656,0.3524560694,-0.6447027816,-0.9659184321,-0.0561681977,0.2261029746,-0.6762102798,0.9435569016,0.5631024712,-2.1682425296,-0.807463118,0.1745428177,-0.7446521431
-0.7202855802,0.3666352263,-0.6447027816,-0.712741277,-0.4721676691,-0.6682694493,0.3411003233,-0.289905586,-0.0049999219,-1.2494664564,-1.0948046998,0.8388687907,1.8116899124
-0.4536503726,0.3624930007,-0.6447027816,-0.7997267242,-0.4557198891,0.2254002199,-0.0469556571,-0.0905367351,0.258235798,-1.4063612776,-0.9298611773,0.8001384481,0.296532767
-0.6387079036,0.3822482305,-0.6447027816,-0.8548882272,-0.1469081979,0.7208422515,-0.7159724199,0.4927547227,-0.090183257,-2.0703401611,-0.8879545349,0.3270749785,-0.8378925828
-0.7269514604,0.4185723628,-0.6447027816,-0.8188210906,-0.4520237587,-0.3789687831,0.5145907931,-0.5066292626,-0.0735308757,-1.1603501979,-1.0316892079,0.9638621689,0.3276129136
-0.3393781408,0.4180944137,-0.6447027816,-0.9072209353,1.2838638623,1.5411911851,-0.2949063609,-0.2805932405,-0.0575189706,-1.2783351035,-0.2106767558,0.2380454898,-0.8534326561
-0.1400365809,0.4179350973,-0.6390418608,-0.9567248483,3.0907171862,1.6278642591,-0.4378249965,0.7463044928,0.1628048436,-1.9272520842,0.1336476386,-0.3080774897,-1.3973352211
-0.5952209709,0.4126776571,-0.6447027816,-0.7820467552,-0.1596598476,0.2043175803,0.5869878972,-0.6882199995,0.4939310411,-0.8051403226,-0.8845049027,0.8153539398,0.1255919609
-0.5730013703,0.3927631109,-0.6447027816,-0.7615379913,0.998892212,1.6234134797,-0.4104416359,-0.1637656336,-0.0972284953,-1.0461307681,-0.3280920131,0.6154148339,-0.7990423996
-0.2870033679,0.398817133,-0.6390418608,-0.9765264135,1.842718772,1.2097252396,-0.5456704237,0.7666223374,0.3293286567,-1.7050890173,-0.1484556129,0.1248724109,-1.1564640852
-0.5060251455,0.4104472279,-0.6447027816,-0.835086662,-0.3413246546,-0.2007033524,0.8581957018,-0.3026042389,0.415152468,-0.8340089697,-0.8184508352,1.0186882382,0.0478915945
-0.6552138926,0.4059863696,-0.6447027816,-0.7254708546,-0.3420638806,0.3090280238,-0.3507984258,-0.0990025037,-0.0427880179,-0.9256355453,-0.7820380514,1.376692411,-0.1541293583
-0.3993710625,0.4117217589,-0.6447027816,-0.855595426,0.0434425153,0.4430199113,-0.6062514201,0.7492675118,1.1164739115,-1.4904569018,-0.7167505688,0.7280849213,-0.9699832058
-0.4714260531,0.4373716944,-0.6447027816,-0.7976051279,-0.3758834734,-0.2723843272,0.6331269843,-0.1984752849,5.4736335282,-0.8791946782,-0.9177235827,0.9549340704,0.2266024373
-0.6675933844,0.4383275926,-0.6447027816,-0.7714387739,-0.1664976888,0.6828935001,-0.4749613349,-0.2619685496,0.5073810414,-1.0373446581,-0.6790601435,1.2618846099,-0.4960109705
-0.5364977407,0.4337074179,-0.6447027816,-0.9065137365,0.5002842272,0.6367459445,-0.6855881431,0.6243974247,0.5611810426,-1.7188957616,-0.701929927,0.1493932447,-1.1797741951
-0.5929990109,0.4416732364,-0.6447027816,-0.8131635006,-0.4411201742,-0.5975254808,0.6228113347,-0.4990100709,0.4676715167,-0.9331664968,-0.9938710183,1.0903645215,0.9492158451
-0.623471606,0.4345039997,-0.6447027816,-0.8152850968,0.7739826799,1.4374177477,-0.3447965933,-0.2547726463,0.0180572214,-1.1452882951,-0.5630502918,0.5804569273,-0.7135719966
-0.2219316803,0.434185367,-0.6447027816,-0.957432047,2.911085251,1.5889785016,-0.4942797332,0.6536043264,0.5855191383,-1.8356255086,-0.1904900195,-0.3947177689,-1.2419344883
-0.4285739662,0.4424698182,-0.6447027816,-0.7735603701,-0.0692894605,1.0933022185,0.7407848542,-0.6361555225,1.4213405847,-0.8754292025,-0.6285933027,-0.6125130718,-0.6281015935
-0.533323512,0.4244670685,-0.6447027816,-0.6858677242,1.2014401554,1.9918911703,-0.4967179776,-0.3000645084,1.845976308,-1.072489098,-0.5309814892,-1.2303123346,-1.0321434989
-0.5701445645,0.4507542694,-0.6447027816,-0.6738453454,0.0212657332,0.8583479122,-0.5443575228,0.0584607926,2.90020014,-1.5469390375,-0.5454188386,-1.1824023978,-0.8456626195
-0.704097014,0.4827768597,-0.6447027816,-0.7254708546,-0.4466643697,-0.3583546466,0.56485614,-0.629806196,1.2349620093,-0.7248101741,-1.0640135388,-0.0973240673,0.4130833167
-0.6272806804,0.4843700234,-0.6447027816,-0.759416395,-0.4666234736,-0.055701642,-0.2273857457,0.1333828449,0.6412405681,-1.2105565407,-0.8962592049,1.3012436918,0.2343724739
-0.4482541839,0.4816616451,-0.6447027816,-0.9630896371,-0.2786752451,0.2371127975,-0.5090967571,0.9808062835,0.5739905666,-1.9548655727,-0.8026080801,0.2823087384,-0.7446521431
-0.6225193374,0.4797498487,-0.6447027816,-0.7509300099,-0.4924963861,-0.5818306268,0.4063702514,0.0935937324,0.4093881822,-1.332306922,-1.0150798679,0.7388992377,0.9492158451
-0.6085527313,0.4400800727,-0.6447027816,-0.8110419043,-0.1653888497,1.0450463988,-0.4359494239,0.4728601664,0.6175429485,-1.4389954005,-0.8364655809,0.4487989122,-0.573711337
-0.7079060884,0.4244670685,-0.6447027816,-0.8966129539,0.0345718025,1.1937961341,-0.8451993752,0.7382620126,-0.2176380217,-2.0439818312,-0.8322493638,0.3847932487,-0.9777532424
-0.6752115332,0.4364157962,-0.6447027816,-0.7742675689,-0.4551654695,-0.4384686772,0.7366585944,-0.3508591201,0.0603286509,-1.1365021851,-1.0246621794,0.8770961418,0.0012713746
-0.4158770516,0.4066236351,-0.6447027816,-0.8852977738,0.8362624764,1.4784117692,-0.2298239901,-0.0714887557,0.2345381784,-1.224363285,-0.0111091476,0.7150071433,-0.8767427661
-0.1911416623,0.4047118386,-0.6390418608,-0.9524816557,3.0262197115,1.5261990858,-0.5023446955,1.0777393341,-0.1542308775,-1.9787135855,0.2298540464,-0.2413053732,-1.3040947814
-0.341282678,0.5211721048,-0.6447027816,-0.7714387739,-0.1243618028,1.5526695111,0.1107800024,-0.2111739379,3.2089096704,-1.0423652923,-0.6701166527,0.1188365134,-0.9544431325
-0.5222137117,0.3730078811,-0.6447027816,-0.7947763329,0.5039803575,2.0940248468,-0.3198514771,0.0542279083,1.5910667788,-1.0925716351,-0.6086620947,-0.8289251482,-1.2963247448
0.1894483542,0.3956308056,-0.6390418608,-1.0309807178,2.1855348624,1.9937651827,-0.5081589708,1.0189022423,0.7834262854,-1.6021660145,0.4029744748,-0.5046214033,-1.0243734623
-0.5542734212,0.4368937453,-0.6447027816,-0.8166994943,-0.3688608257,-0.0311052291,0.8531316557,-0.2382643974,1.0818881965,-0.8026300055,-0.8773501101,0.3665598082,-0.332840201
-0.2520868526,0.4424698182,-0.6447027816,-0.835086662,-0.3106467726,0.8925486388,-0.2969694908,0.6066193106,1.2407262951,-1.133991868,-0.4405244684,1.1708431554,-0.6980319233
-0.5345932035,0.44151392,-0.6447027816,-0.9029777427,-0.0402748372,0.55756892,-0.7799294471,1.4180632326,0.1736929391,-1.7942052758,-0.6759938038,0.5903910086,-1.1020738287
-0.5415765066,0.4540999132,-0.6447027816,-0.8407442521,-0.3806884429,-0.4710296429,0.1173445067,0.6489481537,-0.1356570675,-1.1992601136,-0.9828833011,0.9011139841,0.9958360649
-0.6644191558,0.437212378,-0.6447027816,-0.8464018421,-0.1306452244,0.5102501066,-0.3723675112,0.2358186451,-0.268876118,-1.1553295636,-0.7793550042,0.6953904763,-0.0686589552
-0.1082942943,0.4289279268,-0.6447027816,-1.0083503576,0.1877764057,0.4088191848,-0.5927472971,1.3655754671,0.9493096223,-1.9398036699,-0.5962689718,0.3448054275,-0.7757322897
-0.6063307713,0.4381682762,-0.6447027816,-0.8683250036,-0.4993342272,-0.6628816636,0.4506337659,0.1274568068,0.4708738978,-1.0611926709,-1.0140577546,0.767569751,1.0346862481
-0.3739772332,0.4147487699,-0.6447027816,-0.8937841589,-0.1197416398,0.4423171567,-0.1716812381,0.4030175753,0.4081072298,-1.1515640879,-0.7691338719,0.7356297932,-0.3017600545
-0.3546144384,0.4129962899,-0.6447027816,-0.9800624073,0.0354958351,0.5444508331,-0.6955286781,1.0878982565,0.7629310469,-1.7829088486,-0.7176449179,0.2623148278,-0.7990423996
-0.6907652536,0.4424698182,-0.6447027816,-0.759416395,-0.4889850622,-0.630320698,0.4515715522,-0.0672558714,0.0110119832,-0.8114161155,-1.0764066617,0.7849229564,0.6228743061
-0.2609746929,0.4203248429,-0.6447027816,-0.8746897924,-0.2646299497,0.37789798,-0.1007845921,0.3035447941,1.1926905798,-0.8691534097,-0.8367211092,0.7560009474,-0.3794604209
-0.2444687038,0.4067829514,-0.6447027816,-1.0323951153,0.4374500111,0.677739966,-0.7448562387,1.1839847303,0.3222834184,-1.5582354646,-0.5860478395,0.2679734817,-1.0399135356
-0.5904596279,0.4314769887,-0.6447027816,-0.8605458173,-0.4577527607,-0.3981774104,0.8728251685,-0.0985792153,0.2742477031,-0.6105907443,-0.96039681,0.9094133432,-0.1696694315
-0.4095285942,0.4314769887,-0.6447027816,-0.9058065378,1.1053407662,1.7482695567,-0.4817133964,0.4398436688,0.016776269,-0.7561891384,-0.3535170797,0.367691539,-0.9311330226
-0.253673967,0.4193689446,-0.6390418608,-1.0309807178,1.0077629249,0.977581952,-0.7801170044,1.4409208078,0.411950087,-1.5193255489,-0.2068438311,0.0499266831,-1.2497045249
-0.421908086,0.4120403916,-0.6447027816,-0.8980273514,-0.3635014367,-0.1278511199,0.8463795941,-0.0058790489,1.689059638,-0.4348685445,-0.8822051479,0.62270821,-0.2784499445
-0.2838291392,0.3723706156,-0.6447027816,-0.7671955813,1.4124891987,2.0192986018,-0.536667675,-0.0460914498,0.160883415,-0.5277502787,-0.0732025263,-0.3219097549,-0.8689727294
-0.4806313163,0.3596253061,-0.6390418608,-0.9213649104,1.0439850023,1.6377028243,-0.7244124968,0.8059881615,1.6038763029,-1.1327367094,-0.5613893578,-1.0053494034,-1.2963247448
-0.5872853993,0.362174368,-0.6447027816,-0.6886965193,-0.2633363041,0.473472613,1.0247465528,-0.5349895875,1.5302215394,0.1914555819,-0.7943034102,-0.585225785,-0.6514117034
-0.6526745097,0.3438529855,-0.6447027816,-0.7580019975,-0.4036044511,0.548198858,-0.363739877,0.2586762204,1.5526382066,-0.2654221375,-0.7817825231,-1.1109776103,-0.3639203476
-0.6222019146,0.3413039236,-0.6447027816,-0.8039699167,-0.5039543902,-0.3529668609,-0.319101248,0.78482374,0.233257226,-0.821457384,-0.9638464422,-1.0761454516,0.0090414113
-0.7044144369,0.3546864986,-0.6447027816,-0.7686099788,-0.5850844515,-0.939532746,0.7683557721,-0.0617531218,0.0334286503,-0.1675197691,-1.04344351,-1.3013598785,1.2833274207
-0.6498177039,0.3204334792,-0.6447027816,-0.829429072,-0.5848996449,-0.387401839,0.1908669544,0.4927547227,0.2672024649,-0.3608141889,-0.9616744516,-1.2391146851,0.7238847824
-0.6577532756,0.3056170568,-0.6447027816,-0.8138706993,-0.5728872213,-0.4691556305,-0.1249794792,0.7899032011,0.1730524628,-0.7725061998,-1.0236400662,-0.9915171382,0.102281851
-0.7888489193,0.3118303952,-0.6447027816,-0.6816245317,-0.4924963861,-0.519051211,-0.0612100092,-0.1193203484,0.101319128,-0.1223340606,-1.0512371234,-0.0394800492,-0.4183106041
-0.8291616233,0.3032273113,-0.6447027816,-0.7997267242,-0.3280185853,0.2111108753,-0.9611097647,0.9418637478,-0.5282689807,-0.63192844,-1.046765378,-0.0246418011,-0.5970214469
-0.7218726945,0.3320635741,-0.6447027816,-0.497045656,-0.0284472201,-0.1522132812,-1.4063707109,1.9217764653,-0.3649475486,-1.3787477891,-1.0350110758,0.1483872617,-0.9233629859
-0.5628438386,0.3538899168,-0.6447027816,-0.4496633393,-0.371448117,-0.7399504241,-0.3271662104,0.7954059507,0.502897708,-0.929401021,-1.0398661137,0.9221138776,0.3742331335
-0.609187577,0.3365244325,-0.6447027816,-0.9687472272,-0.4817776081,-0.3309472151,-0.7306018866,0.5291575277,-0.2137951644,-1.0373446581,-0.9170847619,1.0930052267,0.6539544526
-0.5501469239,0.3354092179,-0.6447027816,-0.9800624073,-0.4536870174,-0.4000514228,-1.0316312962,1.2508643024,-0.1971427831,-1.664923943,-0.9440429984,0.8466651583,0.2654526205
-0.5209440203,0.3519781203,-0.6447027816,-0.9963279787,-0.4806687689,-0.9177473518,0.1452905391,-0.1159340409,-0.3239570716,-0.9218700696,-0.9641019705,0.9892632377,1.5319685933
-0.4584117156,0.3406666581,-0.6447027816,-0.975112016,-0.4459251436,-0.1362841757,-0.6317592081,0.2493638749,0.2185262733,-1.0360894995,-0.8220282315,1.0196942211,0.4907836831
-0.1727311361,0.3451275164,-0.6447027816,-0.8181138919,-0.1060659575,0.0016899882,-0.9661738109,1.3469507762,0.7731786661,-1.7214060787,-0.6282100103,0.5671276535,-0.3250701644
-0.4034975598,0.3824075469,-0.6447027816,-0.9666256309,-0.4244875876,-0.7214445515,0.1582319904,0.0631169653,0.2159643685,-0.856601824,-0.8882100632,0.9119283005,1.0424562848
-0.4517458354,0.3833634451,-0.6447027816,-0.954603252,-0.1498651022,0.7363028539,-0.9177840366,0.3204763313,0.2057167493,-0.9394422896,-0.6158168873,0.7463183617,-0.0220387353
-0.0184636231,0.3911699472,-0.6447027816,-0.8548882272,0.1981255707,0.3174610797,-0.9894309117,1.4100207524,1.961902501,-1.6699445773,-0.4173991565,0.3627873723,-0.7990423996
-0.3323948378,0.4069422678,-0.6447027816,-0.972283221,-0.4230091354,-0.6823245424,0.2555742107,-0.0257736051,0.5778334239,-0.6971966856,-0.8166621371,0.7854259479,0.9492158451
-0.381595382,0.4069422678,-0.6447027816,-0.9892559911,-0.4309558157,0.114599236,-0.6846503567,0.2844968147,0.19546913,-0.803885164,-0.7484360789,0.8398747736,0.3120728403
-0.2790677962,0.3564389787,-0.6447027816,-0.9355088856,-0.2589009477,0.2537446576,-0.9976834313,1.0299077415,1.0127167665,-1.4892017433,-0.7718169191,0.5247506229,-0.4183106041
-0.402862714,0.3620150516,-0.6447027816,-0.9623824383,-0.424302781,-0.5277185184,0.063703129,-0.1536067113,0.1333429382,-0.5252399615,-0.8184508352,0.9385868479,0.3431529869
-0.3590583585,0.3220266429,-0.6447027816,-0.9524816557,1.0007402772,1.1874713422,-1.0293806091,0.297618756,-0.3188332619,-0.5428121815,-0.4349028456,-0.1356771662,-1.1020738287
0.1872263941,0.3075288532,-0.6390418608,-0.9538960533,2.6111442727,1.3509789252,-1.0852726739,0.7784744135,1.2913239153,-0.999689901,0.5143848169,-1.1792587012,-1.2963247448
-0.1432108095,0.3204334792,-0.6447027816,-0.8746897924,-0.3947337382,0.3422917441,1.416928793,-0.5383758949,1.3873953459,0.0345607607,-0.4600723839,0.4635114124,-0.0453488452
-0.4390489208,0.3037052604,-0.6447027816,-0.8916625626,-0.2956774447,0.3626716291,-0.9190969375,0.1130650002,0.6060143768,-0.4637371916,-0.5293205552,0.3659310689,-0.2784499445
-0.6656888472,0.3076881696,-0.6447027816,-1.0210799352,-0.4313254287,-0.5919034435,-0.813127083,0.5858781775,0.9896596231,-0.9545041924,-1.0134189339,-1.6728190729,0.2188324006
-0.5158652544,0.3247350211,-0.6447027816,-1.0288591215,-0.4433378524,-0.2456796503,-0.5032824819,0.5024903566,0.8474739058,-0.6720935142,-0.853202685,-1.5703345626,0.2343724739
-0.5253879404,0.3148574062,-0.6447027816,-1.0125935501,-0.4045284836,0.1040579162,-1.1225965696,1.2762616082,0.1576810339,-0.9181045939,-0.5405638008,-0.6223214053,0.2343724739
-0.7802785019,0.3140608244,-0.6447027816,-0.9687472272,-0.4056373227,0.0349537085,-1.1062790875,1.6445225431,-0.0652046851,-1.1440331365,-1.0046032073,-1.1282050679,0.0168114479
-0.8377320407,0.4035966241,-0.6447027816,-0.9171217179,-0.512825103,-0.63969076,-0.6068140919,1.816377646,-0.5250665997,-1.1503089294,-1.0635024821,-1.1685701327,1.1434667611
-0.877409899,0.329833145,-0.6447027816,-0.7466868174,-0.4124751639,0.185108953,-1.192367872,1.8112981848,0.0423953172,-1.1716466251,-1.0475319629,-1.2443960955,0.1955222907
-0.9231187917,0.3339753706,-0.6447027816,-0.7021332957,0.0781861407,0.3041087412,-1.3129671931,1.9065380818,0.1583215102,-1.4113819119,-1.0474041988,-0.4465258895,-0.4804708973
-0.794245108,0.357872826,-0.6447027816,-0.6922325131,-0.3307906831,-0.0144733689,-0.2840280396,0.5702165055,1.5218953488,-0.8327538112,-1.0410159911,-0.9224815601,-0.6358716301
-0.61394892,0.3634488989,-0.6447027816,-1.0083503576,-0.2389418438,0.3432287503,-1.0862104602,1.2948862992,-0.1388594486,-1.0461307681,-0.8330159487,0.3844160051,-0.7446521431
-0.4796790477,0.3808143832,-0.6447027816,-0.8718609974,0.1051678923,-0.0393040334,-1.1715490156,1.7050527887,0.1993119872,-1.6297795031,-0.8078464104,0.7134981689,-0.9155929493
